/home/kandy/Desktop/IMG/center_2019_04_21_19_18_24_217.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_24_217.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_24_217.jpg, 0, 0, 0, 0.9738011
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_24_319.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_24_319.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_24_319.jpg, 0, 0, 0, 0.9601859
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_24_420.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_24_420.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_24_420.jpg, 0, 0, 0, 0.9467071
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_24_521.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_24_521.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_24_521.jpg, 0, 0, 0, 0.9333636
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_24_623.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_24_623.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_24_623.jpg, 0, 0, 0, 0.9201537
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_24_725.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_24_725.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_24_725.jpg, 0, 0, 0, 0.907076
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_24_826.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_24_826.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_24_826.jpg, 0, 0, 0, 0.893988
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_24_927.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_24_927.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_24_927.jpg, 0, 0, 0, 0.8809403
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_029.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_029.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_029.jpg, 0, 0, 0, 0.8704557
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_131.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_131.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_131.jpg, 0, 0, 0, 0.863656
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_231.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_231.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_231.jpg, 0, 0, 0, 0.8569219
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_333.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_333.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_333.jpg, -0.03827977, 0, 0, 0.8501428
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_434.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_434.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_434.jpg, -0.3383582, 0, 0, 0.839297
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_538.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_538.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_538.jpg, -0.6986876, 0.1785536, 0, 0.9215713
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_639.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_639.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_639.jpg, -0.9933057, 0.4731717, 0, 1.249231
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_741.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_741.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_741.jpg, -1, 0.7791867, 0, 2.005412
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_842.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_842.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_842.jpg, -1, 1, 0, 3.090286
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_25_942.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_25_942.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_25_942.jpg, -1, 1, 0, 4.212328
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_26_182.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_26_182.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_26_182.jpg, -1, 1, 0, 6.867905
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_26_283.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_26_283.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_26_283.jpg, -0.9440441, 1, 0, 7.96215
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_26_385.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_26_385.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_26_385.jpg, -0.6413736, 1, 0, 9.108786
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_26_488.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_26_488.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_26_488.jpg, -0.3401794, 1, 0, 10.24616
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_26_589.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_26_589.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_26_589.jpg, -0.04674649, 1, 0, 11.34454
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_26_691.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_26_691.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_26_691.jpg, 0, 1, 0, 12.51049
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_26_793.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_26_793.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_26_793.jpg, 0, 1, 0, 13.46136
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_26_895.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_26_895.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_26_895.jpg, 0, 1, 0, 14.63344
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_26_998.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_26_998.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_26_998.jpg, -0.3168662, 1, 0, 15.83992
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_27_101.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_27_101.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_27_101.jpg, -0.6166685, 1, 0, 16.70406
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_27_201.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_27_201.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_27_201.jpg, -0.3371437, 1, 0, 17.73559
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_27_302.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_27_302.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_27_302.jpg, -0.03663969, 1, 0, 18.80125
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_27_402.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_27_402.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_27_402.jpg, 0, 1, 0, 19.76489
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_27_502.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_27_502.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_27_502.jpg, 0, 1, 0, 20.82152
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_27_604.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_27_604.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_27_604.jpg, 0.2356861, 1, 0, 21.76264
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_27_707.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_27_707.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_27_707.jpg, 0.18171, 1, 0, 22.71044
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_27_808.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_27_808.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_27_808.jpg, 0, 1, 0, 23.67911
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_27_910.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_27_910.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_27_910.jpg, 0, 1, 0, 24.64757
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_011.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_011.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_011.jpg, -0.03967452, 1, 0, 25.60674
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_114.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_114.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_114.jpg, -0.340029, 1, 0, 26.48884
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_217.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_217.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_217.jpg, -0.02555966, 1, 0, 27.58945
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_318.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_318.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_318.jpg, 0, 1, 0, 28.51394
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_420.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_420.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_420.jpg, 0, 1, 0, 29.43453
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_521.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_521.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_521.jpg, -0.1223159, 1, 0, 30.18825
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_622.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_622.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_622.jpg, -0.1035204, 1, 0, 30.19007
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_724.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_724.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_724.jpg, 0, 1, 0, 30.18989
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_826.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_826.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_826.jpg, 0, 1, 0, 30.19028
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_28_927.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_28_927.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_28_927.jpg, 0, 1, 0, 30.19031
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_29_029.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_29_029.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_29_029.jpg, 0, 1, 0, 30.19041
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_29_131.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_29_131.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_29_131.jpg, 0, 1, 0, 30.19032
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_29_234.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_29_234.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_29_234.jpg, 0, 1, 0, 30.19028
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_29_337.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_29_337.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_29_337.jpg, 0, 1, 0, 30.19031
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_29_439.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_29_439.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_29_439.jpg, 0, 1, 0, 30.19027
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_29_541.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_29_541.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_29_541.jpg, -0.1770179, 1, 0, 30.18164
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_29_644.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_29_644.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_29_644.jpg, -0.0007681847, 1, 0, 30.19012
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_29_746.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_29_746.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_29_746.jpg, 0, 1, 0, 30.19013
/home/kandy/Desktop/IMG/center_2019_04_21_19_18_29_849.jpg, /home/kandy/Desktop/IMG/left_2019_04_21_19_18_29_849.jpg, /home/kandy/Desktop/IMG/right_2019_04_21_19_18_29_849.jpg, 0, 1, 0, 30.19022
